(((0/(7-0))*(2/(6+((9*(5+0))+(7/8)))))+8)	070-/26950+*78/++/*8+
((((0*(6/8))+(7-(0+(4/1))))*(1+(1+9)))*5)	068/*7041/+-+119++*5*
((2*(2/(0*(2+3))))*(8-(4*((8*7)+(8-6)))))	22023+*/*8487*86-+*-*
((((3*(8/5))+(3+(2*7)))/(8/(8+(6/(0*8)))))/9)	385/*327*++88608*/+//9/
((((3+(8-(5*6)))*(2/8))*(2+(6/(0*1))))*3)	3856*-+28/*2601*/+*3*
(((((2+(8/6))/(6-3))*(3*2))+(5*6))*(2/4))	286/+63-/32**56*+24/*
(((3*(6+(5-5)))+(0-4))+(7+(8*(7-(9/(0/8))))))	3655-+*04-+787908//-*++
((((3*((1/(5+7))*(9*1)))-4)*9)+(1*(4*5)))	3157+/91***4-9*145**+
(((((3-(9/8))*4)*(3-2))*(0*1))/(9-(9/(0*8))))	398/-4*32-*01**9908*/-/
(((4+(2/((4-2)+(2/8))))/(6+(7+(7*(9*2)))))+9)	4242-28/+/+67792**++/9+
(((((7*(3+3))+(2-6))*(1-0))*(7+(1/9)))+8)	733+*26-+10-*719/+*8+
((((5/1)-((0+6)/(1*(8*2))))/(4/(3+(4/9))))*7)	51/06+182**/-4349/+//7*
(((((6+1)-(0/8))*9)/(8-0))*(9*(8*(5-2))))	61+08/-9*80-/9852-***
((2/(((4/(8-3))/(3+(9*0)))/(9-0)))+(8*2))	2483-/390*+/90-//82*+
(((0*2)/(5+(3+7)))/(5/((4-(4*2))+(3-4))))	02*537++/5442*-34-+//
((((1+5)*(9-8))+((9+2)*(3*(6+(1/0)))))*9)	15+98-*92+3610/+**+9*
(((1+9)*(7*(6/4)))+(5/(2/((1/7)*(1*1)))))	19+764/**5217/11**//+
(((((5*(3+8))*(4/7))/(6+(4+7)))+(0+1))/(2/3))	538+*47/*647++/01++23//
(((8/(5/(0/2)))/(7-(8-(6-7))))/(8-(6-(2/3))))	8502///7867---/8623/--/
(((8/(1+1))+(1-9))/(1/((2+9)*(1+(1*2)))))	811+/19-+129+112*+*//
((((8/5)/(7-(2+8)))/(6+(6-(8*3))))/(8+7))	85/728+-/6683*-+/87+/
(((9/(2-(6*8)))+(5-(3-(0*3))))/(5-(5/(2*7))))	9268*-/5303*--+5527*/-/
(((0+(7+(3*(8+7))))/((1/(9/(1-4)))-(4*3)))*4)	07387+*++1914-//43*-/4*
((((1/2)*(1*(8/6)))*(8*((9*1)/5)))/(8+2))	12/186/**891*5/**82+/
((((8/(3*2))-7)/(0*2))/(8/(1*(7-(8*(5+9))))))	832*/7-02*/817859+*-*//
((((9*(9*(3-(1*7))))/((2+7)-(3/1)))/(8*4))/8)	99317*-**27+31/-/84*/8/
((((4/9)-(0*4))*(9*(4-(4+7))))+(3-(9/1)))	49/04*-9447+-**391/-+
((((1/((4*4)/(0/6)))/(4+5))/(9-4))/(1*4))	144*06///45+/94-/14*/
((((9/8)*(8-((9*(4+8))/(5*(3*(9*0))))))*8)+1)	98/8948+*5390***/-*8*1+
((((((7*4)/4)+(8*7))*(3/7))+(7+(4+(3+3))))+8)	74*4/87*+37/*7433++++8+
((((((4*0)+(3/(0-9)))+4)+(1+7))-(8-8))/0)	40*309-/+4+17++88--0/
(((4/(1*(4+(5*(7*1)))))+(7+(2+7)))+(5/9))	414571**+*/727+++59/+
(((2*(7-1))*(2-(4+1)))/(9/((7-(2-5))*6)))	271-*241+-*9725--6*//
((3+0)+(6+(2*(6-(((7*7)/6)/(8-(2+5)))))))	30+62677*6/825+-/-*++
((((5/(3+4))*6)*(1*(4/(8-(2+(4+8))))))+5)	534+/6*148248++-/**5+
((((7*6)-(3*8))*(9+(4/1)))/(9+(4/(4/(5*2)))))	76*38*-941/+*94452*//+/
((8*((7*(4-5))/(1/0)))*(6/(8/(7/(6/6)))))	8745-*10//*68766////*
((1/8)*((2+(0+(8/1)))-(1-(5+(6*(4*0))))))	18/2081/++15640**+--*
((5*((1+(((0/0)-8)+(4+(7*2))))+(9/(5+2))))+9)	5100/8-472*+++952+/+*9+
(((0/(4+8))*(3/(9/(6/(9-5)))))/(4+(6+6)))	048+/39695-///*466++/
((((((2*6)-2)+(6+(7/2)))-(5+(4+3)))+(7-1))/5)	26*2-672/++543++-71-+5/
(((((0/3)/(3/8))-8)/((8/(4/(1+8)))*3))-2)	03/38//8-8418+//3*/2-
((1-(1+((2/9)+((9*(3*1))*(9-(5*5))))))-4)	1129/931**955*-*++-4-
((((4-(2-(9-(7/(5-8)))))-(5+6))-(9+(9-2)))/5)	429758-/---56+-992-+-5/
((((8+2)*(5/0))/(9/9))-(3*(3/((4*4)/3))))	82+50/*99//3344*3//*-
((((7-5)*(4+(9+(4*(0-6)))))*(1/(9+2)))-6)	75-49406-*++*192+/*6-
((((3+(4*8))-(4+7))/(1*(5/1)))-(3-(7*0)))	348*+47+-151/*/370*--
(((0+(3-8))/((4*4)*(6/(0-(5-4)))))/(4*(8/1)))	038-+44*6054--/*/481/*/
(((((9/5)-(9-(8-8)))+(7-(9+(6/9))))/3)+8)	95/988---7969/+-+3/8+
((((((9/8)+2)-3)/(0+(8*6)))*(2/(4+0)))+2)	98/2+3-086*+/240+/*2+
(((2*5)/(6-(5+(0*(5*(7/2))))))*(3+(3+8)))	25*650572/**+-/338++*
((((4*(1*4))/((4-(2*8))-(7-0)))*(2+(6-5)))*3)	414**428*-70--/265-+*3*
(((((6-(3+(7*7)))*0)*(0+9))/(1-(5*(1-1))))*8)	6377*+-0*09+*1511-*-/8*
((((3+(5+4))/(4/7))-(0+1))*(5-(3-(4+0))))	354++47//01+-5340+--*
((2/(5*2))*(6-(5+((6-(8+7))*(3/(6-(0-3)))))))	252*/65687+-3603--/*+-*
(((((2+(7-5))/3)+4)+(3/1))-(4-(2+(7-3))))	275-+3/4+31/+4273-+--
((7+(8+((0+(6/8))*(3+(9-2)))))+(8*(9/(3-8))))	78068/+392-+*++8938-/*+
((((3-8)+(8-(4*2)))/5)-(6-(4-(1-(7-2)))))	38-842*-+5/64172-----
((((5+3)/(8-(8+0)))+(2*2))*(5*(5*(2/(9*1)))))	53+880+-/22*+55291*/***
((1-(3/(2-7)))+(5-(5/((5+(0/5))+(0*9)))))	1327-/-55505/+09*+/-+
((4/(2/(0*6)))-((1/(7+(4-9)))/(7+(0+(8-0)))))	4206*//1749-+/7080-++/-
((6+(4*(6+4)))-(0/((1+0)-(0+(7/(3/(1/2)))))))	6464+*+010+07312///+-/-
((1*(1*(((5*(3/(6*4)))+(5/9))+(2-4))))-4)	115364*/*59/+24-+**4-
((((((5*9)/9)-(4/(2*(7*0))))+(2+1))-(5-8))+0)	59*9/4270**/-21++58--0+
(((0*(5*8))+(0+(3/(5+4))))+(8+(1/(1*(3/1)))))	058**0354+/++81131/*/++
(4+(((6/(5+(8/(9-6))))+(1/(1+(1/3))))/(1+2)))	465896-/+/1113/+/+12+/+
(((5+(9-(3+(2/7))))+3)+(0*(7+(6/(3+2)))))	59327/+-+3+07632+/+*+
((((5/(6+(9-5)))-(8/(4/1)))*7)-(1+(0*(0+1))))	5695-+/841//-7*1001+*+-
(((((4-9)/7)*(6*3))*(2/2))*(1*(1*(0/7))))	49-7/63**22/*1107/***
((((((9-2)/9)-4)+(9-8))+(3/(9-(1-4))))*4)	92-9/4-98-+3914--/+4*
(((8*2)*3)-(5+(7+(4/(9/(5+((2*5)+3)))))))	82*3*5749525*3++//++-
(((0-(4-(3*4)))*(7*((7/5)*(8-(0-0)))))*(1/7))	0434*--775/800--***17/*
(((((2-9)/(1/1))+(8/8))*(9/0))-(8/(7/0)))	29-11//88/+90/*870//-
((4/((5*(6+(4-3)))/(3*1)))-(1*(1+(3-8))))	45643-+*31*//1138-+*-
((((1-(9*9))*5)-((5-(8/5))/(2-(7+(1-4)))))/3)	199*-5*585/-2714-+-/-3/
(((6*(8/1))*((2/(1+(2+(7/6))))*(0*4)))/4)	681/*21276/++/04***4/
((((0+3)/(5*(2+3)))+(9-(1*1)))-(7*(2*8)))	03+523+*/911*-+728**-
((((3*2)+(1+7))+(9+(2-(9*9))))+(5+(4-(2-4))))	32*17++9299*-++5424--++
((((1/2)+(2*((6*5)/(2-1))))/(8/0))+(0-(8*7)))	12/265*21-/*+80//087*-+
((((9/(5+1))*(0+(2/6)))-3)*(1/((4*4)+5)))	951+/026/+*3-144*5+/*
(((7/1)*(0*(7+(0+(3+9)))))+(7-(0/(7/0))))	71/07039+++**7070//-+
((((1-7)*0)+(5+(5-(0*(4-1)))))/(5/(3/0)))	17-0*55041-*-++530///
(((8/(2-(5/(7/2))))-(9-(4*2)))/(9-(4*4)))	82572//-/942*--944*-/
(((0*(0*(2/7)))-(6+(5*0)))*(6*(5/(4*0))))	0027/**650*+-6540*/**
((6/0)+((1*(4/(6+8)))+(3/(5-(8-(5+4))))))	60/1468+/*35854+--/++
(((((7/1)-(8-(8-4)))-(0+(8+3)))+(8*6))-4)	71/884---083++-86*+4-
(((8/(4-(4/(3/3))))*(8+(1-(9/4))))+(8/3))	84433//-/8194/-+*83/+
(((9+(1/((5*(0/(6/9)))/(2/2))))-(0-(1+5)))-3)	915069//*22///+015+--3-
(((4/(7+(8-6)))/(0/((6+6)+(8*(2*(3-8))))))/8)	4786-+/066+8238-**+//8/
(((3-(0+(6/7)))*(3-6))+(9-(6+(1/(3*(8/4))))))	3067/+-36-*961384/*/+-+
((((9+7)*6)*(8-(9*(8*(5-3)))))-(4/(1/0)))	97+6*89853-**-*410//-
(((4*6)+((2-(8*6))+(7*1)))+(9/(7-(4*9))))	46*286*-71*++9749*-/+
(((6-(3-3))*(9-((((5+2)/(2-2))+9)*3)))/2)	633--952+22-/9+3*-*2/
(((6-(3/7))*(7+(6*((1+(2+6))/(4/(4+4))))))-5)	637/-76126++444+//*+*5-
((((7*8)+7)+((9+6)-(1+(7+(5/(6/2))))))*0)	78*7+96+17562//++-+0*
(((0+((0-(1+9))-(1*(6+5))))/9)+(5+(4*1)))	0019+-165+*-+9/541*++
((5*(((7-(2/2))/(2+(1-(9-(7-2)))))-0))-5)	5722/-21972---+/0-*5-
((0-(4-(1-(6/9))))-(8+(4*(0-(4/(5*3))))))	04169/---840453*/-*+-
((1/(((2+3)/(5*7))-(3/(2*((1+8)+0)))))-3)	123+57*/3218+0+*/-/3-
((1+((3/(5*6))*(9-3)))+(7-((0*2)/(3-9))))	1356*/93-*+702*39-/-+
((((((9*7)-(7*3))-7)/(7*2))/(1-(7*(3/2))))/3)	97*73*-7-72*/1732/*-/3/
((((4/6)*(6-(2*3)))*(2*(6+(5+(6/1)))))+6)	46/623*-*26561/++**6+
((2*(((7+7)/(8-(8/3)))/(2*((3/2)/0))))*4)	277+883/-/232/0/*/*4*
(((0*(2+(8*3)))+(4+5))+(6*(((7+9)-8)/7)))	0283*+*45++679+8-7/*+
(7+(((0-8)+(3/(3/7)))/(8+(7/((7*4)+2)))))	708-337//+8774*2+/+/+
(((2+(((4+3)/(4/5))/(8+4)))/(7/(2+8)))*2)	243+45//84+/+728+//2*
((0-(((9-9)-(7-(3-((8+0)+6))))*(4*(9*4))))/0)	099-7380+6+---494***-0/
(((8*(2-2))+((8-3)+(4+4)))*(1*(0-(5+0))))	822-*83-44+++1050+-**
(((3/(2+(1/3)))-(6*8))*(4-(8+(3*(1/(5/8))))))	3213/+/68*-483158//*+-*
((3*((0+0)/(3+(3-9))))/(3/(((5-1)*6)+4)))	300+339-+/*351-6*4+//
(((2-1)*(0+(9*(2/1))))*(6*(6/(8*(1+4)))))	21-0921/*+*66814+*/**
((0/(9-8))*(0/(((8+(9/(7+2)))-(9/4))/9)))	098-/08972+/+94/-9//*
(((((0/(1-1))/(2+8))+(2+(7*5)))+(3-(1+7)))+4)	011-/28+/275*++317+-+4+
((((9-(7/3))/7)/(4+6))-(7*(4/(9*(8+9)))))	973/-7/46+/74989+*/*-
(((7/((2/5)*(3-(2+2))))/(0+7))+(3+((6*0)-3)))	725/322+-*/07+/360*3-++
(((((0*3)/(9+(4*2)))/(0-(2*9)))/0)/(7*(8*6)))	03*942*+/029*-/0/786**/
(((3-((2*2)+1))/((7*2)+(8*(1*(8*6)))))-8)	322*1+-72*8186***+/8-
(((3-(6+9))-(2+((6-3)*(9+(0-(8+(3/5)))))))+4)	369+-263-90835/+-+*+-4+
(((((3*8)*(1*(0-5)))-8)*(3*(6/5)))/(1/7))	38*105-**8-365/**17//
((((((1-8)-(1-8))*9)/(0+2))-(1+3))-(9-(3+2)))	18-18--9*02+/13+-932+--
((((0+(6+9))-7)-0)+(9+(6/((2+(2*5))*0))))	069++7-0-96225*+0*/++
((((6-(4-(0+5)))*(4+(2+4)))/(5-1))*(3-(0-4)))	6405+--424++*51-/304--*
((1+(7*((((2*(9*6))*2)-2)+(1-(6/(5-3))))))/7)	17296**2*2-1653-/-+*+7/
(((((7-(0*7))+(8/8))*(2/(6+6)))*(0*(5-2)))/4)	707*-88/+266+/*052-**4/
((3+(2-(8/(5-(7*3)))))+(2*(0+(3*(0/6)))))	328573*-/-+20306/*+*+
(((((3/(0-6))+(4*(9-4)))-5)-(8*(9/(4*0))))*5)	306-/494-*+5-8940*/*-5*
(((9/((1+4)/(0*4)))*(5/(5-(2+(9-(5*6))))))/3)	914+04*//552956*-+-/*3/
(((((2+8)*7)*7)+(3/((6/0)*((2/2)+6))))+6)	28+7*7*360/22/6+*/+6+
((((2*4)/(8/3))*(3/((1-5)/8)))*(3*((2-8)/9)))	24*83//315-8//*328-9/**
(0/(2/(((((1+1)+(4-7))-(8-(5/7)))-2)-(1*2))))	0211+47-+857/--2-12*-//
(((((4*8)*1)/(2+(7+4)))*(5+(0-(9-(3-1)))))-2)	48*1*274++/50931---+*2-
(((((((0/1)-(5-5))*1)-6)-(8+(5*1)))-(6-0))+1)	01/55--1*6-851*+-60--1+
((((8*9)/(0+3))+(4*6))*(4/((3-8)+(4*1))))	89*03+/46*+438-41*+/*
(((6/(2+(9*3)))-(7*(7/(1/(3-9)))))*(4/(2*0)))	6293*+/77139-//*-420*/*
((3*(((8+1)/(8/5))-2))/(9+(2*(8*(6*(0/4))))))	381+85//2-*928604/***+/
((((2*(6-8))+(8-(7*(8/(5-7)))))+(7/(2/1)))+9)	268-*87857-/*-+721//+9+
((((0-((4+5)*2))-(1-(8-(3/4))))*(0-(0*5)))+1)	045+2*-1834/---005*-*1+
(((((9/(4-1))-(7-3))+(5/9))+(8*5))-(8+(0*4)))	941-/73--59/+85*+804*+-
((1+(2-((6-(8+4))+(7+(4/(4-4))))))+(5*(3/2)))	12684+-7444-/++-+532/*+
((4+(((1*5)+6)*(1+2)))/(4/((9-(8*8))-(2+7))))	415*6+12+*+4988*-27+-//
(((6*4)/((1+((7+4)*(1+(4-2))))+(7/(4*8))))/7)	64*174+142-+*+748*/+/7/
((((((4*4)-0)*(8+0))/(2*3))*(0/(6+9)))-7)	44*0-80+*23*/069+/*7-
(((1*(1*3))+(9-(3+(4*(7+(5+(3-9)))))))-9)	113**9347539-++*+-+9-
((2/(1-(0*4)))/(5/(8/((0-(3+8))-(7+5)))))	2104*-/58038+-75+-///
((9+(9-4))/((9+(4*(4+2)))*(2+((5/6)-2))))	994-+9442+*+256/2-+*/
((((0*(5/5))/(5+3))/((0-(7*9))-(4*(0+7))))+5)	055/*53+/079*-407+*-/5+
(((((5/5)+((1+9)*7))-(9-(6*0)))+(3+2))-9)	55/19+7*+960*--32++9-
((((6+(6*8))*(7+(4-6)))+(1/(8+(4+(8*6)))))/7)	668*+746-+*18486*++/+7/
(((((3*2)/6)-(6-(4-(0+(3+(5*2))))))*(1+8))/6)	32*6/640352*++---18+*6/
(((9+9)-0)+(5/((9*(3*5))+(9-(3-(8-0))))))	99+0-5935**9380---+/+
(((8*(2/0))*((8/(6/(7+7)))-(6-(7+(7*4)))))*8)	820/*8677+//6774*+--*8*
(((6/(0/0))/(4/((5/1)/3)))/(8*(8-(7/9))))	600//451/3///8879/-*/
(((3/(5+(3+5)))/(7*(6+7)))-(3+(8/(8+9))))	3535++/767+*/3889+/+-
((((0/3)+(4+(8-6)))*(6+(2/(7*7))))/(2-4))	03/486-++6277*/+*24-/
(((2+1)*(6*(7*(5+9))))+(8*(6/(1+(7*(1/5))))))	21+6759+***861715/*+/*+
((((4*(0*8))-(3+9))-(7*(7+(9+(6-9)))))+(5-3))	408**39+-77969-++*-53-+
(((3-(0/2))-(5+(2+(0*6))))+(0/(6/(8+1))))	302/-5206*++-0681+//+
(((5/((7+6)*7))-(2-(2-(0/9))))/(9/(5/(4+0))))	576+7*/2209/---9540+///
((((0+(0-(0/7)))-(2+9))-(3*(2*(7-6))))+(6+3))	0007/-+29+-3276-**-63++
(((((4*3)+(0-4))-(4-0))+(3*6))*(2/(8*2)))	43*04-+40--36*+282*/*
((5-0)-((4-(7-(5-3)))-(4-(((5-8)+5)+1))))	50-4753---458-5+1+---
(((1/4)+(1+((6/(8-5))/(5-7))))-(9+(9/(0/0))))	14/1685-/57-/++9900//+-
(((7+(3/(4/0)))/(1*(1-(5*((6*7)*3)))))/3)	7340//+11567*3**-*/3/
(((4*(5*0))-(8/(1+(4/(0-7)))))+(9-(0+9)))	450**81407-/+/-909+-+
((3/(5-(2/2)))+(5/(((6+0)/(1+(6/2)))-8)))	3522/-/560+162/+/8-/+
((((((2+3)*(3+6))*(9/8))+(7/(0+3)))*0)/1)	23+36+*98/*703+/+0*1/
((((3-5)/(4+(8*(6/3))))/(2+(1/7)))*(3*(3+4)))	35-4863/*+/217/+/334+**
(((2*5)/(7/7))-(8+(5+(0*(6+(1-(9*0)))))))	25*77//8506190*-+*++-
(((8*(1/2))/(4*(9*(6-(3*7)))))/(0+(2/9)))	812/*49637*-**/029/+/
((((0+1)+(7/(4-(5+(5-2)))))*(5*(6+(2/2))))-0)	01+74552-+-/+5622/+**0-
((((9-(2/6))*9)*(0/(6+(1*3))))/(2*(0/0)))	926/-9*0613*+/*200/*/
((((2*4)+(0+(2/(1/0))))/(3*7))*(0-(6-7)))	24*0210//++37*/067--*
(8/(5-((5/(2-(2-8)))-(1-(0*((4-5)/5))))))	855228--/1045-5/*---/
((4*(((8+6)-(6-(8-(2+(6/5)))))/(3-2)))*8)	486+68265/+---32-/*8*
((3-(9*(0/(1-7))))-((6*(7+2))-(1+(1*8))))	39017-/*-672+*118*+--
((((3*0)*((6-0)-(9*(2-(9+(8-8))))))+(3-0))+7)	30*60-92988-+-*-*30-+7+
((((3/5)/(1*8))/(9+((7*7)+(7+(7-9)))))+9)	35/18*/977*779-+++/9+
((0+((5+6)-(5+(9+(3-(0+8))))))*(1+(4-6)))	056+59308+-++-+146-+*
(((8/0)/(2+((1-9)/(7/4))))+(4*(1+(9+(5-3)))))	80/219-74//+/41953-++*+
(((7/((3+5)/2))+(7+(8+8)))*(0/(1/(4+6))))	735+2//788+++0146+//*
((((9*(2*(9-7)))*6)*(9*(6+5)))-(1/(7*1)))	9297-**6*965+**171*/-
((((((6+(5+7))/(3/9))/7)-(5*8))/1)+(3/(2*0)))	657++39//7/58*-1/320*/+
((((4+(6*0))*(4/(5/(5-4))))+(1-(0*6)))*8)	460*+4554-//*106*-+8*
((3+((1*(2+2))*(2/9)))/(3*((6-3)*(8-7))))	3122+*29/*+363-87-**/
(((6/(4+((9/1)-(3/(6+(3-9))))))+(6/(1+0)))/7)	6491/3639-+/-+/610+/+7/
(((7+7)*3)/(0-(6-(((3+0)+(5-6))-(1+(0*9))))))	77+3*0630+56-+109*+---/
((((8*(0-1))*(1/(7+(6-(1+6)))))-(0/9))/4)	801-*17616+-+/*09/-4/
(((((0*8)-(8/(6-8)))-(3-1))/(4+(5/5)))*1)	08*868-/-31--455/+/1*
((((1*(5-(9*5)))*(0*(7*(4/9))))+(2-8))/(1-7))	1595*-*0749/***28-+17-/
((0+(2/2))+(9-(8/((9-(0-(5*0)))-(5*(8/5))))))	022/+989050*--585/*-/-+
((((5*(0-0))*(9/(4-8)))+(5+(6/(0*9))))-8)	500-*948-/*5609*/++8-
((((3+(5-(4/(4-(9+8)))))*(6+5))-(8-0))/0)	354498+-/-+65+*80--0/
((((2-(4/2))*(9/(7/(5*(1-3)))))*(3*8))+5)	242/-97513-*//*38**5+
((((2+(((8+8)*7)-8))+(1*4))/(3+(6*(3+9))))-2)	288+7*8-+14*+3639+*+/2-
(((6-5)+(9+((0-(9+(6/9)))-(6-(7+1)))))/(9*6))	65-90969/+-671+--++96*/
(((0-(8/((4+3)/6)))*(8/(3-(6*0))))*(9/(6*2)))	0843+6//-8360*-/*962*/*
((1*((9/5)/(5/(5-(8+(9*0))))))*(6/(7-(3/0))))	195/55890*+-//*6730/-/*
(((1/(4+(8/6)))-(3/(9+(3+5))))-(8+(3+(3*4))))	1486/+/3935++/-8334*++-
((((9*1)+(3+(7-8)))+(2-(9/(8+(4/4)))))-7)	91*378-++29844/+/-+7-
((((2*(0*(7-6)))*(4-(5/5)))*(8*(4/1)))-3)	2076-**455/-*841/**3-
((((9/6)+(3*(9-((8*0)*1))))*(6/(4*8)))+0)	96/3980*1*-*+648*/*0+
((((5-7)-(7+1))+(2-(9*(7*7))))*(1-(1+(6*2))))	57-71+-2977**-+1162*+-*
((((4*(0-(6/0)))*(5/8))*(9*(4-(5+3))))/8)	4060/-*58/*9453+-**8/
(((6+(3/7))+(4-(5*(9*(2-(9/(7-7)))))))+7)	637/+4592977-/-**-+7+
(((3/(4-3))*((6*(5+6))+(9-((7/7)+(4-1)))))/7)	343-/656+*977/41-+-+*7/
(((8*(3*(7*5)))/(0-((5-(0/(9+4)))+(0/5))))+9)	8375***05094+/-05/+-/9+
((((1*(2/3))/5)/(8+5))+(9+(9*(1/(8-2)))))	123/*5/85+/99182-/*++
((8-(5-(1+(9-3))))/(3/((7+1)/(0+(9/6)))))	85193-+--371+096/+///
((((0*2)*(7*(3+3)))*(5/9))+(4+(7-(0+7))))	02*733+**59/*4707+-++
((0-((4/(5+3))-(0*7)))*(0/((8-(8*3))*7)))	0453+/07*--0883*-7*/*
(((8+6)/(6/0))/((7/(9/(4*6)))/(3/(0/8))))	86+60//7946*//308////
(((((2*0)-(5*(7*9)))/(5-8))-(8+(6/7)))-(2/7))	20*579**-58-/867/+-27/-
((((9/2)+(4*8))*(3*(3-2)))+(6*(5*(0/2))))	92/48*+332-**6502/**+
((1/(8/5))*((5+((9-(0-(1+2)))-2))+(7/2)))	185//59012+--2-+72/+*
(((((4+0)-(3*0))*(6/(4+3)))-(2/(1*(1-1))))*9)	40+30*-643+/*2111-*/-9*
(((9/1)*((9*((5+(5-4))-4))/(5*0)))/(5*9))	91/9554-+4-*50*/*59*/
(((3+(8-(9/(7/4))))-(7+(0/1)))*(5*(5/9)))	38974//-+701/+-559/**
(((((3+(7/1))+(2/(4+(0+1))))/(0+8))*6)-8)	371/+2401++/+08+/6*8-
(((2+(3-2))+(((1+4)*(3*(8-2)))-(3-3)))+1)	232-+14+382-**33--+1+
((((3+(2-5))/(5/1))+(5+(4-(9+(1*7)))))+2)	325-+51//54917*+-++2+
(((3/(2/8))*(9*(6/5)))*(6+(3*(9*(3*0)))))	328//965/**63930***+*
((((6+1)*(3*(5/(8/9))))-(0-5))*(7/(1-9)))	61+3589//**05--719-/*
(((8+(6/7))-(3+(0-(6-(2-(5*(9+9)))))))-(8+6))	867/+3062599+*---+-86+-
(((((7*8)*0)-(5-6))*(4*(2*7)))*(5*((1*9)*0)))	78*0*56--427***519*0***
((((0-(5*(7*6)))+(0+(2+(5-1))))-6)*(6/(8/6)))	0576**-0251-+++6-686//*
(((9+(3*(0*(5+5))))/(0*(4-7)))*(3-(2*9)))	93055+**+047-*/329*-*
(((6/(7*6))*(1-6))-(9*((7-0)-(3-(4*7)))))	676*/16-*970-347*--*-
((6-((9/7)-(5/((1-3)+4))))*(8/(0/(2-(0/5)))))	697/513-4+/--80205/-//*
((1*((((5/8)-(8/7))*(1/4))+(0+(9-9))))-2)	158/87/-14/*099-++*2-
((8-(5+(2/(5/(2+9)))))*(1-((4*(0-8))/(7+5))))	852529+//+-1408-*75+/-*
(((6/(((4/(2*5))+(5*8))/8))*(0*(1/3)))*7)	6425*/58*+8//013/**7*
((9+(0-(((4+(8*(4/6)))/1)-5)))-(9*(2+(7/1))))	904846/*+1/5--+9271/+*-
(((9-(0/(6*(6-0))))*(4*(4+(7/9))))-(8-7))	90660-*/-4479/+**87--
(((((0*9)+(8/7))/(9+7))/(5/1))+(2+(3+(4*4))))	09*87/+97+/51//2344*+++
(((3/(6*(1/(5+9))))/(4*(2+(0/0))))*(8+2))	36159+/*/4200/+*/82+*
(((((1*(0*2))/(7+(9/9)))+5)/(0/(1+3)))*2)	102**799/+/5+013+//2*
(((3*0)-(6+((5-(2*0))-5)))-(9/(3*(8*2))))	30*6520*-5-+-9382**/-
(((((9/4)+2)*3)-(3*(8*(2-1))))/(3+(5*(9-6))))	94/2+3*3821-**-3596-*+/
(((0+(0*6))*(2*(3+(8/(9+9)))))-(0-((7-2)-1)))	006*+23899+/+**072-1---
((2/2)-((9/(5-(4*1)))/(2+(5*(8+(9/0))))))	22/9541*-/25890/+*+/-
(0-(((6/(5*((5-1)*2)))/(2*(8+6)))*(3*9)))	06551-2**/286+*/39**-
((((3/(7*(8-8)))-(1-(6+(6*(1+1)))))/(3/1))/8)	3788-*/16611+*+--31//8/
(((((6*(9+(4*(3*6))))-2)-(1+1))/(5/(0*2)))-8)	69436**+*2-11+-502*//8-
(((((1+7)-(9-1))-6)+(7-(9*(3-(8*9)))))*(3-4))	17+91--6-79389*-*-+34-*
(((((1*3)-8)/8)-(8/(1*(3/(9*(8/8))))))+9)	13*8-8/813988/*/*/-9+
(((0*1)/(6-((4*(0*7))+(3*(7*(8-9))))))+5)	01*6407**3789-**+-/5+
(((9*(1*(8+6)))+(2-(1*7)))*(3*(3/(1*5))))	9186+**217*-+3315*/**
(4*(1/(((8-(1*(9/1)))-(6*1))*(6-(5*1)))))	418191/*-61*-651*-*/*
((((9/9)-(3*2))+(4/5))-(4*((2/(2/5))+(7/7))))	99/32*-45/+4225//77/+*-
((((2*6)-6)+((1/8)-(7+(6-(7-(9-2))))))*4)	26*6-18/76792---+-+4*
(((9+((9+4)-(2+5)))/(6+6))-(3-(9/(3*8))))	994+25+-+66+/3938*/--
(((3+0)*((5/5)/(3/7)))/(5/(3*(3+(5*2)))))	30+55/37//*53352*+*//
(2/(((0*3)/6)+(0+((2/(8*(7+9)))*(6+5)))))	203*6/02879+*/65+*++/
((1/(5/(6+9)))+(1-((7/(9*8))*(3-(6+7)))))	1569+//1798*/367+-*-+
((((9+3)+(3-(1-6)))+(3*(5/0)))/(2+(5-3)))	93+316--+350/*+253-+/
(((9*1)/((8/(4+5))*(4*(1*(4/(1-8))))))*1)	91*845+/41418-/***/1*
((((4*(6*2))/(0+(7-(0+(9*0)))))*(9/9))+(4+2))	462**07090*+-+/99/*42++
(((((3-(7+(7-(9/8))))*(5+2))-(7+9))-3)/1)	37798/-+-52+*79+-3-1/
((9*(0/(8+(((3+4)/8)/(4/(5*(6/7)))))))/1)	90834+8/4567/*//+/*1/
((((6*8)+3)-(2+(7+(7+8))))-(4-(7-(9-5))))	68*3+2778+++-4795----
((((((9-(8-2))-(2-5))-(4/3))-5)*1)*(7-(3-4)))	982--25--43/-5-1*734--*
(((6*(8+(8/(8*4))))/(9-(0+(2*8))))/(5+(8+3)))	68884*/+*9028*+-/583++/
(((((4+0)+(3-(5-1)))-(1/(8+1)))+9)/(2-(1+3)))	40+351--+181+/-9+213+-/
(8/((3/((2/(9+0))-(2/2)))-(5+(3-(4-4)))))	83290+/22/-/5344--+-/
(((2+(9/(3-7)))+((7*7)/(1-(0*(0+9)))))*4)	2937-/+77*1009+*-/+4*
