((((7+(9/4))*(5+(2/2)))/(6+(0-(6+6))))/(4*(3*6)))	794/+522/+*6066+-+/436**/
(((0*(8-(7-6)))/(8+(0*(2*2))))/(4*(9/(5/3))))	0876--*8022**+/4953//*/
((((4/1)-(9-5))/(1/((8-5)*(0*((9*6)-1)))))+8)	41/95--185-096*1-**//8+
((((7/0)/(9/(8/0)))+2)/(0/((7+(2-4))*(8/(6-1)))))	70/980///2+0724-+861-/*//
((((1+9)*(9+((5/(7/2))/(0/7))))-(0/8))*(7-(9+4)))	19+9572//07//+*08/-794+-*
((((2-(4/4))-(2*(6*8)))*((3*3)-(5+(1-5))))/2)	244/-268**-33*515-+-*2/
((((7*9)-(5*(8+2)))+(8-(8*(8+0))))/(3+(5+9)))	79*582+*-8880+*-+359++/
((((((5-8)*2)/(3*5))+((1/0)-(2*4)))*(0/(9/3)))-7)	58-2*35*/10/24*-+093//*7-
((2*(2/1))-(0-(((4/(8*(3*(5-3))))*5)+(1*5))))	221/*048353-**/5*15*+--
((((1*(1+(4/4)))*5)-((9/((0/((3+2)*7))/3))*1))-3)	1144/+*5*9032+7*/3//1*-3-
(((((5-9)+(9*3))+(8*(3+(9/5))))/(3/(7*(1-4))))*2)	59-93*+8395/+*+3714-*//2*
((((4*(7-0))*(8+8))+(0/(8-(5*(9*9)))))*(1/5))	470-*88+*08599**-/+15/*
((((8-6)/(0-(8-3)))+(4-0))+(3/(4-(6/(9-8)))))	86-083--/40-+34698-/-/+
(((((1*(4*(1*0)))-(8+4))*(5-(8/(0*1))))-(2/5))+2)	1410***84+-5801*/-*25/-2+
((((9*(5/(6-3)))/(4+(8+6)))*(7-(0/(4-7))))+7)	9563-/*486++/7047-/-*7+
((((7+1)/(3+(7/0)))*(6*(6-8)))-(6/(1+(4-7))))	71+370/+/668-**6147-+/-
((((5-4)-(1-(5/(0-3))))*(6/5))-(3*(5*(6+9))))	54-1503-/--65/*3569+**-
((9-(3*((7/2)*(4-(3-(3/6))))))-(7+(2+(6/(0*7)))))	9372/4336/--**-72607*/++-
(((((6+4)+(6*(1-6)))*(1+(4+6)))/(7*((9*0)*2)))/3)	64+616-*+146++*790*2**/3/
(((((1+(2*9))-(6+(4*(2/5))))+7)-(1-(7*1)))+(4/5))	129*+6425/*+-7+171*--45/+
(((0+3)+(5-(9/(2*(1-6)))))-(4/((0-(9*(1*8)))*3)))	03+59216-*/-+40918**-3*/-
(((8*(((9-0)*(5*0))/(4+8)))+(8+((8+0)+(9-7))))*7)	890-50**48+/*880+97-+++7*
((((2-(5+(9-1)))-(7-8))+(7/(3+(4-(4+1)))))/(8/4))	2591-+-78--73441+-+/+84//
(((((1+5)*(4*5))-(2-(7*0)))*(0*(0/(7*(9-0)))))/6)	15+45**270*--00790-*/**6/
(((4*(5+5))*(3*(5*3)))+(7-(2-((7-(3*5))/3))))	455+*353***72735*-3/--+
(((1/7)/(8-(8*8)))*(1-(9*((2/(4+(2/6)))+9))))	17/888*-/192426/+/9+*-*
((0+((4/(5+(0-(9-8))))+(7-(8/4))))*(4*(0+(0/4))))	045098--+/784/-++4004/+**
((((((6/7)*(6-3))*8)-(3/(7-(7+2))))*(6/5))*8)	67/63-*8*3772+-/-65/*8*
(((9+7)-(0+(9*((5-(2-(7-(7*9))))*(8/1)))))/1)	97+0952779*---81/**+-1/
(((((8/2)*(1-9))/(8+(5*(5/7))))+5)+(6*(5/0)))	82/19-*8557/*+/5+650/*+
((0/(8*2))/(3/(4/(0*(4+((2-5)/(3-(4*(3/5)))))))))	082*/340425-3435/*-/+*///
((((6*(0+(0*(6+(9-7)))))/(6-7))-(6/(4-8)))*9)	600697-+*+*67-/648-/-9*
(((2+(0*8))-(6-(0*3)))+(9*(2-(3*(6+(3/(2*1)))))))	208*+603*--9236321*/+*-*+
(((2-(8/(8/(7*2))))/(((9*9)-5)+(2-(6*9))))-1)	28872*//-99*5-269*-+/1-
(((((7/(0/5))-(2+(1*6)))-(7+5))/(0-(4+7)))/9)	705//216*+-75+-047+-/9/
(((((7/(3+8))-(8+(0-8)))-(3*9))-(1+(1-9)))+(9/7))	738+/808-+-39*-119-+-97/+
((((((4+5)-4)*8)-(9/(6/3)))+(5-7))+(8+(2+0)))	45+4-8*963//-57-+820+++
(((9-(6-3))*(9/((8-7)*(3/((2/4)/(4-7))))))+8)	963--987-324/47-//*/*8+
(((((1/(7+3))/(8*(3/(0+0))))+(6*4))/(3+0))+9)	173+/8300+/*/64*+30+/9+
((((7+4)*(5/(4/(7-(3-4)))))+5)-(4*(9/(1+7))))	74+54734--//*5+4917+/*-
((((9*2)*(7+5))+(1/(2/((4*(2/5))/(1+6)))))/4)	92*75+*12425/*16+///+4/
((((4*5)/(1/(5*(8-4))))-(5+((5-(1*8))/(6*1))))/4)	45*1584-*//5518*-61*/+-4/
((((3-(8/(8*(0-(6*4)))))*(0+5))/(5+(2+9)))*1)	388064*-*/-05+*529++/1*
(((3*8)-((8-(1-(9+9)))+(1*(7*(5*3)))))/(4-9))	38*8199+--1753***+-49-/
((((5/(3/5))+(2*(6+(4/(1/6)))))*(8-(1+0)))/1)	535//26416//+*+810+-*1/
(((((8*(3/5))/(1-(0+9)))+8)/(6/(4-4)))+(3/9))	835/*109+-/8+644-//39/+
(((2/((4/(7-(6-3)))-(0*(6+1))))/(9*(4/6)))+7)	24763--/061+*-/946/*/7+
((((((5*1)+(6*(6*5)))+(2/3))/8)-(6+(8-5)))-(1*1))	51*665**+23/+8/685-+-11*-
((((9-(1/1))+(8/9))/(5*(3/7)))-(1*(7+(6+7))))	911/-89/+537/*/1767++*-
(((((6+(5/(2/6)))+(8+(6/(7*0))))*(4*5))+(6/3))*3)	6526//+8670*/++45**63/+3*
((((6/(6+2))*(6*(((6+7)-6)*8)))/(3/9))/(8+(8+4)))	662+/667+6-8***39//884++/
(((((7*(6-(2+2)))*(4*0))/(4/(5-(9/2))))/(5+2))*2)	7622+-*40**4592/-//52+/2*
((2+((7/1)+(0*5)))-(4/((4/(9-2))-(1+(3*9)))))	271/05*++4492-/139*+-/-
(((((3-6)/9)+(1+(9-2)))*(0+(0/(0-(7/8)))))+1)	36-9/192-++00078/-/+*1+
(((5*(5-5))*(0*(9+(9*5))))/(1-(9+(7+(8/0)))))	555-*0995*+**19780/++-/
((((0+(2*(5*(5*7))))+(9-2))*(4+4))/(8/(0*3)))	02557***+92-+44+*803*//
(((((1-6)*8)/0)/(5+(5*4)))*(3/((2+0)*(2-(6*8)))))	16-8*0/554*+/320+268*-*/*
((((8+(9-((8-(2*8))-5)))/(7-(1+(6-7))))+8)+(6/6))	89828*-5--+7167-+-/8+66/+
((((1/(9*(9+0)))+9)+(7*(0/(9+(2*4)))))*(5+(3*8)))	1990+*/9+70924*+/*+538*+*
((((9-((7-(1/(9+(0*4))))-(2/1)))/(2*(7/7)))+3)+9)	971904*+/-21/--277/*/3+9+
((((1*0)*(7-(9-(2-(1+3)))))/(1-(1/(4+6))))-0)	10*79213+---*1146+/-/0-
(((6*(5-(2-3)))-(8+((8+(3+2))/(9/(6/3)))))-8)	6523--*8832++963///+-8-
(((((2*(7*3))+(1-0))/(9*(4/(3-0))))-(6-0))+4)	273**10-+9430-/*/60--4+
((2-(9+((((3/(9*(7+7)))*(2/(5+(0/4))))+6)*2)))*8)	293977+*/2504/+/*6+2*+-8*
(((5+(7*0))+(4*(1/(4-(0+(7/(1+9)))))))+(6/(5-2)))	570*+4140719+/+-/*+652-/+
(((((2-4)*(3/(2+9)))-(4*(3*5)))/(6-(5-9)))*3)	24-329+/*435**-659--/3*
(((5*(0-9))-(8+(3/((5+5)+2))))*(2*(9+(5+5))))	509-*8355+2+/+-2955++**
((7-(1/(1+(((5-2)-8)+(2-9)))))-(2*(6*(2-4))))	71152-8-29-++/-2624-**-
((((4-(7+6))*(2-((2*7)+2)))-(5/(9-5)))/(0*1))	476+-227*2+-*595-/-01*/
(((9-(3*(5/6)))-(8-6))/(1*((6-5)-(0-(5-1)))))	9356/*-86--165-051---*/
((((8+(0/5))*8)/(7+8))/(0-(3-(5*(0*(3*(2-9)))))))	805/+8*78+/0350329-***--/
(((((9+9)/((9-(1+3))*(8/8)))-(0+(3+5)))-0)*0)	99+913+-88/*/035++-0-0*
((((8*(4/(0+(4-5))))*(1/(4+2)))*(3*(9*9)))+5)	84045-+/*142+/*399***5+
(((4+(6*(6/0)))+(8*(2+(3-((6*8)*(0+2))))))*2)	4660/*+82368*02+*-+*+2*
((((8+(4+4))+(6/(3-7)))+(5-3))+(6*(0+(1*5))))	844++637-/+53-+6015*+*+
(((((1+(8+8))/1)+(9*3))/(7*5))-(7+(8*(2*9))))	188++1/93*+75*/7829**+-
((((5*2)+(1+(0/(4+6))))*(6+8))+(9+(8*(7-8))))	52*1046+/++68+*9878-*++
(((((2*7)+(1-3))*8)*(8/(3-(0*(5/9)))))/(9/1))	27*13-+8*83059/*-/*91//
(((6*4)/((1+((7+4)*(1+(4-2))))+(7/(4*8))))/7)	64*174+142-+*+748*/+/7/
((3*(0-(4+(1-8))))-(4-(((8/(0+7))+4)/(8*(9-8)))))	30418-+-*4807+/4+898-*/--
(((((7+((4/(6/1))*6))*(5/2))*4)+(9/(2/6)))/4)	7461//6*+52/*4*926//+4/
((((1/(6*(6/3)))*(2*(6*4)))*(9*9))+(3-(4+0)))	1663/*/264***99**340+-+
(((1+(3/(1*(0*1))))/(6/(9+8)))+(3/(7/(9/6))))	13101**/+698+//3796///+
(((4/0)+((4/((1/8)*(6/(2/(7/2)))))/(7-4)))+9)	40/418/6272///*/74-/+9+
(((((1/(2/5))*(4/(5+4)))/(9-2))-(3/(6/(8*9))))+7)	125//454+/*92-/3689*//-7+
(((((0-(1-0))+(4/(8*(1*0))))/(1/(2*(7*9))))/7)+0)	010--4810**/+1279**//7/0+
((((2*((5-(6*7))+(9*7)))/(5/2))/(1/(2+5)))/2)	2567*-97*+*52//125+//2/
(((((2/2)/0)+(2/(9/(4+7))))-(5-(3+(4*4))))/5)	22/0/2947+//+5344*+--5/
(((((8/2)-(3/(4/3)))/(0/(3+(2/7))))+(4-(1+2)))*1)	82/343//-0327/+//412+-+1*
(((2*((5-(4-(9-(8*0))))/(7-8)))/(2*(2-2)))-2)	254980*---78-/*222-*/2-
((((8/(5+7))-5)/(7-(9/(7-3))))*(7-(0*(8/3))))	857+/5-7973-/-/7083/*-*
((9/(0+0))-((2+((1/(8*(7-1)))-(3+5)))*(4*2)))	900+/21871-*/35+-+42**-
(((((1*4)+(4-(2+(8/1))))-(0*5))+(6-(9/7)))/4)	14*4281/+-+05*-697/-+4/
(((((8+(0+(1/3)))/(7-(7/7)))+(9-(4-1)))/(9+8))-7)	8013/++777/-/941--+98+/7-
(2-(9+((8/((1-4)*(8-(1*(5*7)))))/(0-(0/2)))))	29814-8157**-*/002/-/+-
((0/(4/(2+((4+((5+4)+3))*(7+(4-(9/6)))))))-0)	042454+3++7496/-+*+//0-
((((8*(1/2))+(3+(3*(9/8))))*(0/(6-5)))*(2-2))	812/*3398/*++065-/*22-*
((((0+0)/(2+(6/5)))+(6/(5/(3+0))))+(5-(6/5)))	00+265/+/6530+//+565/-+
(((((9-(0+(1-6)))+(0-(2+2)))-(5+(1/(6/5))))-5)-7)	9016-+-022+-+5165//+-5-7-
((((1/(3+(9/(7+7))))+(2*(0-0)))*(5/(0+(6*9))))+1)	13977+/+/200-*+5069*+/*1+
(((((1*6)-(6+(9/9)))/(8-7))-(7/8))/(6-(7-7)))	16*699/+-87-/78/-677--/
(((3/(4+(1-(7*9))))+(5*((1-(3+4))+0)))-(6/8))	34179*-+/5134+-0+*+68/-
((((2/3)*(1-9))/((2+3)+(7*(8*(7+(1*(8-1)))))))*2)	23/19-*23+787181-*+**+/2*
((((2/9)/6)+(9-6))-(3-(3*(7+(9-(3/(8/6)))))))	29/6/96-+3379386//-+*--
((((0+(5/(4*(0-4))))+(2/(0-4)))+4)+(8*(3+(2*4))))	05404-*/+204-/+4+8324*+*+
((5*((6*(1+(3-1)))+(4+(0*4))))/(1+(1-(6-1))))	56131-+*404*++*1161--+/
(((0*((9/(0-0))*(4+(1/(6-5)))))-(1+2))/(8/(9-7)))	0900-/4165-/+**12+-897-//
((((1*2)/(7/(8/(0+3))))+(7*(7*(7/8))))-(1/3))	12*7803+///7778/**+13/-
((((8*3)-(6+1))+(7/((1+6)-(0-(6/7)))))*(5/(5/1)))	83*61+-716+067/--/+551//*
(((((3-(9*0))+7)-((2-6)-(1/0)))*(7-(9+(0+6))))-7)	390*-7+26-10/--7906++-*7-
(((((0*(1/7))*(9+(4+2)))+(6*0))-(8-(0/2)))/6)	017/*942++*60*+802/--6/
((((4+2)-(8+(4*(7+5))))*(1+2))/(7*((0-1)+0)))	42+8475+*+-12+*701-0+*/
(((2+((1/1)*4))/(1-7))+(3/((3/(7*9))/(2*5))))	211/4*+17-/3379*/25*//+
(((4*((9/(9*9))-(5+0)))/(5+(7-(2-(5*7)))))+1)	4999*/50+-*57257*--+/1+
((((5+4)-(1/(0+(8-3))))-(4-(9-9)))-(0-(4+6)))	54+1083-+/-499---046+--
((((5+(2/(1-0)))/(2/(8*(1+(3/0)))))+(7/(6*5)))+0)	5210-/+28130/+*//765*/+0+
(((9*(5*8))-((1+(6+4))/(5/(0-(8*4)))))/(8/2))	958**164++5084*-//-82//
(((((3*9)*(9+(9-2)))*(2+(6-0)))/(4+(4-(5+0))))*6)	39*992-+*260-+*4450+-+/6*
((4*((((4+(5*2))*(2/9))-(7+0))/2))*(0*(9*2)))	4452*+29/*70+-2/*092***
((((5/(6*1))+(1/4))*(4-(1-2)))/(8/(9+(5-2))))	561*/14/+412--*8952-+//
(((1/((3*(3*(5-4)))/(0-(1*(9+7)))))/(5+(1-8)))+2)	13354-**0197+*-//518-+/2+
(((((9+2)-(5*(0/(6-5))))*(4+5))*(6+(8-(9/7))))-3)	92+5065-/*-45+*6897/-+*3-
((8*(((3+(6-7))+(9/(9*(2/(9/2)))))-(3/(7+4))))*8)	8367-+99292//*/+374+/-*8*
(((((0/4)*(9-5))/(3*2))*(2+(8+6)))*(9*(0*0)))	04/95-*32*/286++*900***
((((7+(4/4))-(3*(7*7)))*((1+(4/5))-(3*1)))-0)	744/+377**-145/+31*-*0-
(((3-4)/(9-(4+8)))/(5/(4*(5*(7/(7+(3-0)))))))	34-948+-/5457730-+/**//
((5+(2+(1/2)))*(3*(((0-7)+(9+(0+2)))-(5/8))))	5212/++307-902+++58/-**
((((9-9)+(6*(9/3)))*(3-5))-(6-(6*(4+(7-8)))))	99-693/*+35-*66478-+*--
(((2*(0/3))+(8-((9+0)+(8-4))))/(5/(9/(4+3))))	203/*890+84-+-+5943+///
((((3*(7*3))+(2+3))/(2-((2*5)-(9+4))))-(0*2))	373**23++225*94+--/02*-
((((0/9)/0)-((0*(7*(8-3)))+(1*(1+(4+2)))))/7)	09/0/0783-**1142++*+-7/
(((((7-(7-0))/6)+((7-(4/5))-4))/(1+(7-5)))/2)	770--6/745/-4-+175-+/2/
((((4*9)-((0/2)*2))/(3-(7*(0+(9/(7/6))))))+2)	49*02/2*-370976//+*-/2+
(((0+(2+((2-7)+(2+(4+3)))))-(4*(2+(9*7))))/2)	0227-243+++++4297*+*-2/
(5*((4/4)*((6-(8*(9+(3*(3/8)))))+(2/(2+4)))))	544/689338/*+*-224+/+**
(((((0*(7-6))*(3-8))-(0+(6/(7/1))))*(7*5))+2)	076-*38-*0671//+-75**2+
(((((5*9)*4)-(7+(3*(9*4))))/(1/(6-4)))+(3-2))	59*4*7394**+-164-//32-+
((((2-(6+((2/6)+(1+1))))*6)/(3*(6/(0/(2-0)))))*8)	2626/11+++-6*36020-//*/8*
(((5/(3+(7/(6*4))))/(7-(9+(2+(9*9)))))+(1/(7+3)))	53764*/+/79299*++-/173+/+
((0+6)/(8*((4-((7+1)/(0/(1/6))))+(4+(7+3)))))	06+8471+016///-473+++*/
(((((3-(7*7))*(2*0))*(3-(4/4)))*0)-(5/(2+8)))	377*-20**344/-*0*528+/-
((((0*(5*8))-(6-9))-(7+(0*0)))*(2-(9+(1+6))))	058**69--700*+-2916++-*
((4*(2/(9+(8*(7/(7+8))))))+(8*((4-(1/4))+(0*7))))	4298778+/*+/*8414/-07*+*+
(((4+(9*1))*(3+(((1*(3/(7/3)))/4)/8)))/(8+1))	491*+31373//*4/8/+*81+/
(((((0+7)+(5/4))+(1*(0*7)))+(1*(4-1)))-(6-(1*3)))	07+54/+107**+141-*+613*--
((((((6/2)/((9+9)+(4/(0+9))))/(8-5))*6)/5)*8)	62/99+409+/+/85-/6*5/8*
((9+(((4*6)*((6+(1/(6+2)))-(6*8)))/(5*(9*0))))*3)	946*6162+/+68*-*590**/+3*
((((((8+(8+8))+6)*(9/5))-4)+(8+(4-9)))-(4+8))	888++6+95/*4-849-++48+-
(((4+6)+(5*(7+(5*(7*(0/4))))))-(3/(3*(0/0))))	46+575704/**+*+3300/*/-
(((9-3)+(9-(2+(4-(2/4)))))/(0/((6/5)/(4/3))))	93-92424/-+-+065/43////
(((((4+3)+(0-0))/(1+8))*(1/(4-(7+(0+7)))))+(9*8))	43+00-+18+/14707++-/*98*+
(((((2+8)/(7-9))+(6-(3/0)))-(0*(2/(5/4))))/(6-6))	28+79-/630/-+0254//*-66-/
(((5/(5*9))/(0/6))-(2-((5/(3/1))+(1*(5-0)))))	559*/06//2531//150-*+--
((((2-7)-3)+(7+(1-(5/(6-(5*(3*2)))))))*(7*(3*3)))	27-3-7156532**-/-++733***
(((8-(2*(2*8)))*(7+2))-(1/(0-(6/(8*(4*4))))))	8228**-72+*106844**/-/-
(((6/(9*(6+9)))*(9*(4/(7+((1+8)*(3+3))))))-7)	6969+*/94718+33+*+/**7-
(((5-(5-(5+8)))-(5-(8/(6-5))))*(5*((5+7)*(4*2))))	5558+--5865-/--557+42****
(((0-(6+4))/((4-((9+9)+(2*0)))-(1/(0*6))))*8)	064+-499+20*+-106*/-/8*
((((9/7)+((9*(5-(4*9)))+(4/(3*8))))/2)+(3+0))	97/9549*-*438*/++2/30++
(((((1*5)+(1/0))*(5*(9/6)))*(8*(8*(0/(5*9)))))-2)	15*10/+596/**88059*/***2-
((((0*(1-(2/6)))-(6+9))*(8*((5*(0+5))+(5*5))))*7)	0126/-*69+-8505+*55*+**7*
((((2-((1*(1/9))*5))*6)*(2-(3/0)))*(9/(0-2)))	2119/*5*-6*230/-*902-/*
((((2*6)/(7-7))/(7*(7/1)))-(0-(0-(4*(2*(2+0))))))	26*77-/771/*/004220+**---
(((3*(5/(6-6)))-(6+(0*((1+(3/(9+6)))-4))))-4)	3566-/*601396+/+4-*+-4-
(((((3*(2-2))-(5+5))-3)+(9/(1*1)))-(9+(6*0)))	322-*55+-3-911*/+960*+-
(((((6/((3/(3-7))-7))*(0+5))*(2/(8-3)))/2)-8)	6337-/7-/05+*283-/*2/8-
((((2*2)-9)+(7*((7-1)+(8-(8-8)))))*(5+(8/3)))	22*9-771-888--+*+583/+*
((((0-(8-(8-9)))-(6/8))+(1/9))+(4/(4-(3*(0-7)))))	0889---68/-19/+44307-*-/+
((((5/5)-7)+(9+(1/((0*(5-(6*3)))*(2+2)))))/8)	55/7-910563*-*22+*/++8/
(((7/8)+(3*(((5-(7+(9-(8+2))))*(8/8))/8)))*(8-5))	78/357982+-+-88/*8/*+85-*
(((4+((9-(7*7))+(3+(2+5))))*9)+(8*(1+(5-6))))	4977*-325++++9*8156-+*+
((8+((((4+(1*8))/(0/1))+(6+5))/(1/(2+3))))+1)	8418*+01//65++123+//+1+
((((3+1)/(8-0))+(8+1))-(7/((4/1)-(1-(8-1)))))	31+80-/81++741/181---/-
(((((1*7)*5)+(4/((7+2)-3)))*((5*6)-(6*(9*8))))*7)	17*5*472+3-/+56*698**-*7*
(((3*(9-2))*((5+(4/(6-(6+0))))/(4*(6+1))))+8)	392-*54660+-/+461+*/*8+
((((4-(9+(1/(7+(3+2)))))+(6-(0+(9-1))))/(8*7))+1)	491732++/+-6091-+-+87*/1+
(((9+5)-((9-0)*(6+(7-7))))-(3-(1-(6/(0+6)))))	95+90-677-+*-31606+/---
(7*(((4-(6*9))/7)*(9*(3+(6+(8/(3/(0/(8-2)))))))))	7469*-7/93683082-///++***
(((1*(5*8))+((7*(3/(0/(5*9))))*(6-(1+5))))*8)	158**73059*//*615+-*+8*
(((((7*(3/(7+6)))-4)-(6-(8*(6*(5*6)))))+(1/6))/1)	7376+/*4-68656***--16/+1/
(((3*(5*(8*5)))+(4*(3*(3*0))))+(7+(5-(6-8))))	3585***4330***+7568--++
((((0-2)+(9/3))/(5-((3+9)+(4*(2-1)))))*(4/8))	02-93/+539+421-*+-/48/*
((((9/2)-(0*5))+(0/5))*(0/((4*8)*(6*(2/2)))))	92/05*-05/+048*622/**/*
(((9+(((0/(4-(3+2)))+8)/(5-(7*4))))+(6-5))+8)	90432+-/8+574*-/+65-+8+
(((((7*9)*4)*(1/5))/(4*(3+(8/(7+4)))))-(6*(8/6)))	79*4*15/*43874+/+*/686/*-
(((0+(3+((2/(5*(7*(4/3))))/5)))*(4+(7+(8+7))))+6)	0325743/**/5/++4787+++*6+
((8+(6-(5-(6/(2-1)))))/(7/((1-(6+3))/(3/(7/1)))))	865621-/--+7163+-371/////
(((5/(0*2))/((8*1)+(6/((9+3)*((1-(0/0))+9)))))+2)	502*/81*693+100/-9+*/+/2+
((1*(((2-1)*(1*(2*2)))/(3-(2+((8*9)+4)))))-4)	121-122***3289*4++-/*4-
((((((0*4)/(8+(0-(6*2))))/(1+8))/9)*9)/(5/(3*3)))	04*8062*-+/18+/9/9*533*//
((((7*(8/(1/(1+8))))*9)-(7+(5*((5-3)+7))))*2)	78118+//*9*7553-7+*+-2*
(((6/9)-(5+(3-1)))-(8*((9+(9/4))*(2-(9-1)))))	69/531-+-8994/+291--**-
((((1/(6*(0+5)))*(2-(4-7)))+(6/8))-(5/(2-6)))	1605+*/247--*68/+526-/-
(((1*(((9/2)*(2-5))-(6+(9/(9-(6+1))))))+(1+3))+8)	192/25-*69961+-/+-*13++8+
(((((6*4)-(5+4))-(6*(8*1)))-6)+(8-(9+(3-4))))	64*54+-681**-6-8934-+-+
(((((2-3)+(7*(5-3)))-2)-(9*((5-9)/4)))-(3+(6-6)))	23-753-*+2-959-4/*-366-+-
((2/(((6*9)/((3/(1-6))-(6+(4*(5/5)))))+(4-0)))+3)	269*316-/6455/*+-/40-+/3+
((((1+4)-(7*2))+(1-6))*(8+(2*(9*(7/(5/6))))))	14+72*-16-+829756//**+*
((((6*9)*((0-(7+(5/6)))*(5/5)))*(9+((2-0)+0)))-6)	69*0756/+-55/**920-0++*6-
((((7/((0-1)/(3-(9/(1*6)))))-0)/(8/(9*(7-5))))*2)	701-3916*/-//0-8975-*//2*
(((4+(0/5))*(8*(((0+8)-(0+(9-1)))*(9+6))))*8)	405/+808+091-+-96+***8*
((((3+(1/(0+(4-2))))*(1/4))-(8/8))-(4+(6/6)))	31042-+/+14/*88/-466/+-
(((4/2)*((9*(7*(1/3)))*(9/(8-7))))-(1-(7*4)))	42/9713/**987-/**174*--
((((6*5)*7)-(4-(6+8)))-(0*((5/(0-(5-1)))/(4+4))))	65*7*468+--05051--/44+/*-
((((8*(1-2))/(8+(1*4)))*(6-7))*(9/(0-(2+6))))	812-*814*+/67-*9026+-/*
((((6+3)/(0*9))*(8-(1-(6/(1*1)))))*(0/(1+0)))	63+09*/81611*/--*010+/*
(((7-((5*(4+2))*(2-6)))+(9*(1/(3-8))))/(5/0))	7542+*26-*-9138-/*+50//
((((3*(3*(5/0)))-(8-(2/9)))-(9/(9-(7-7))))*9)	3350/**829/--9977--/-9*
((0+(9-(2*(8/(0*5)))))/(7-((6/5)-(8-(1*5)))))	092805*/*-+765/815*---/
(((((6+(0-3))-3)+(0/4))*(3+((6-3)+(9-9))))-9)	603-+3-04/+363-99-++*9-
((((5*(2/8))*(0-(1+(8+(4*(0*0))))))/(3*(5/5)))-4)	528/*018400**++-*355/*/4-
(((8+1)-(2-(3*(0-8))))-(0+(1-(5-(1/(7*5))))))	81+2308-*--015175*/--+-
((((((2*(0-(5-(0*6))))+(9/6))/(6+5))-4)/(1*4))/3)	20506*--*96/+65+/4-14*/3/
(((7*(1+2))/(2*8))-(5+(2+(2*(8*(6/(9+(1/2))))))))	712+*28*/52286912/+/**++-
(((2/((3/0)-7))+(0*(8/((3+3)+(6+4)))))/(8*7))	230/7-/0833+64++/*+87*/
(((4*9)/((3+(2-(7+(1*9))))/3))+(3-(3-(3-(6*3)))))	49*32719*+-+3//33363*---+
((8*((4+(1-(8-6)))+(6+5)))/(5+(6-(5+(0-1)))))	84186--+65++*56501-+-+/
(((((1/(7*2))-(9*(0+5)))*(8*(6*4)))+(7+(1+7)))/4)	172*/905+*-864***717+++4/
((((6+(9+1))+(6-(4+(9+8))))+(3+(6*0)))-(7-9))	691++6498++-+360*++79--
(((6+((6+9)/0))*((5+(9+(5/(9*0))))+(0*2)))-1)	669+0/+59590*/++02*+*1-
(((3/(3*1))*2)*(1-(2-((2*(3+(1*(6/2))))*0))))	331*/2*1223162/*+*0*--*
(((3/(5/2))*((3*(9+(9-8)))*(2+(3-(7-(5-9))))))-5)	352//3998-+*23759---+**5-
((((9/1)-(4*((2+9)-(5/(1*5)))))/(7/(0/1)))*5)	91/429+515*/-*-701///5*
((8/(2/6))*((9/(9-6))+(4*(2+(1+(0+(2+1)))))))	826//996-/421021++++*+*
((((5-(1/(5/8)))*7)/(7+6))*(7+(2+(2-(7+1)))))	5158//-7*76+/72271+-++*
(((0/(2-(5-((8/(3-5))+(6+4)))))+(2*(9-5)))-3)	025835-/64++--/295-*+3-
(((((7-((8*(9*(8/1)))+1))-(0*8))*(0*6))*8)-7)	78981/**1+-08*-06**8*7-
((((7/(6/(3*(0+6))))+7)+(3*(0/((9/(7+9))/3))))+5)	76306+*//7+30979+/3//*+5+
((((3-3)/(4-1))*(7-(8-(7*2))))/(9/(((9-0)+0)/8)))	33-41-/7872*--*990-0+8///
(((0/(8-1))/(8+(8-(0/(7-5)))))*(7+(1/(1+7))))	081-/88075-/-+/7117+/+*
((((4-(9*(0-(5/3))))/(6+3))-(4/(4+7)))+(4-9))	49053/-*-63+/447+/-49-+
((((9-((0-(5/4))/(9+(0*3))))+(8*5))+(0*3))*8)	9054/-903*+/-85*+03*+8*
((9-(3-(0-3)))+(8/(7/(2*(9-(7+(7/(7+(2-1)))))))))	9303---872977721-+/+-*//+
((((1*(0-(5-(7+6))))+(9-(9/7)))+(1-(5+1)))*5)	10576+--*997/-+151+-+5*
(((((3+(0*4))+(5+0))-(4+(3*4)))+(0*(9/1)))-(7-4))	304*+50++434*+-091/*+74--
(((((4-0)-(5-(9-0)))*(7+1))+(0/3))+(3/(8-(2+3))))	40-590---71+*03/+3823+-/+
((((((0-0)-6)+(0-(3/4)))/(8+7))-(7/7))*(2-(5*6)))	00-6-034/-+87+/77/-256*-*
((((2+2)*6)+0)*(1+((4*(1*(2/(1-9))))/(3+4))))	22+6*0+141219-/**34+/+*
((((4+9)/5)-(6+((6-(3/(6*3)))-(5*(6/5)))))*4)	49+5/66363*/-565/*-+-4*
((0-((6+(2-((5+(5/(2*5)))-(6/8))))/(3-(3*9))))/0)	0625525*/+68/--+339*-/-0/
(((6-3)+(5/8))/(8*((4/6)*(1/(4+(8*(5*4)))))))	63-58/+846/14854**+/**/
((((5/4)*(1+2))*3)*(8-((8-((8/(5*6))*3))+8)))	54/12+*3*88856*/3*-8+-*
(((9-(8-(3/(6+0))))+(0/(5/(9/(7-(0*8))))))-4)	98360+/--059708*-///+4-
((((7*(8+4))/(9+(0*(8*(2+5)))))*(2/0))*(5/5))	784+*90825+**+/20/*55/*
